idRequerimento,oferta_basica,detalhes,participantes,info_oferta,erro_detalhes,erro_participantes,erro_info_oferta
26376,"{'idRequerimento': '26376', 'totalRegistros': 1584, 'numeroProtocolo': '1578/2026', 'numeroProcesso': 'SRE/1578/2026', 'numeroRegistro': 'CVM/SRE/AUT/DEB/PRI/2026/261', 'nomeValorMobiliario': 'Debêntures', 'tipoDeOferta': 'PRIMARIA', 'statusDaOferta': 'Registro Concedido', 'nomeEmissor': 'DELTA SUCROENERGIA S.A', 'cnpjEmissor': '13.537.735/0001-09', 'nomeCoordenadorLider': 'ITAU BBA ASSESSORIA FINANCEIRA S.A', 'cnpjCoordenadorLider': '04.845.753/0001-59', 'valorTotalEmReais': '220.000.000,0000', 'data': '26/05/2026', 'nomeTipoRequerimento': 'OPD Aut Profissional - com bookbuilding - Emissor Não Registrado', 'vasoComunicante': False, 'possuiBook': True, 'registroAutomatico': True, 'razaoSocialFundoAssociado': nan}","{'informacoesGerais': {'ofertaMercado': True, 'numeroProcesso': 'SRE/1578/2026', 'numeroRegistro': 'CVM/SRE/AUT/DEB/PRI/2026/261', 'nomeValorMobiliario': 'Debêntures', 'valorTotalInicial': '220.000.000,0000', 'valorTotalFinal': '220.000.000,0000', 'valorTotalLoteBaseInicial': '220.000.000,0000', 'valorTotalLoteBaseFinal': '220.000.000,0000', 'data': '26/05/2026', 'nomeTipoRequerimento': 'OPD Aut Profissional - com bookbuilding - Emissor Não Registrado', 'status': 'Registro Concedido', 'automaticaSemBook': False, 'ofertaAutomatica': True, 'idDadosColocacao': 42947}, 'tipoOfertaRequerimento': 'PRIMARIA', 'vasosComunicantes': False, 'bookPreenchido': True, 'grupos': [{'series': [{'loteInicial': {'valorMobiliario': 'Debêntures', 'loteBase': {'quantidadeAtivos': '220.000,0000', 'valorNominal': '1.000,0000', 'custoUnitario': '0,0000', 'valorTotal': '220.000.000,0000'}, 'valorTotalLote': '220.000.000,0000', 'camposCadastrados': [{'campoNome': 'Data de emissão', 'campoTipo': 'DATA', 'campoValor': '15/05/2026', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Data de vencimento', 'campoTipo': 'DATA', 'campoValor': '15/09/2034', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Espécie', 'campoTipo': 'Espécie de Debênture', 'campoValor': 'Quirografária', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Avaliação de risco', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_CURTO', 'visivel': True}, {'campoNome': 'Informações sobre remuneração máxima', 'campoTipo': 'TEXTO', 'campoValor': 'Juros prefixados de 13,50% ao ano, base 252 dias úteis', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Informações sobre remuneração final (pós bookbuilding)', 'campoTipo': 'TEXTO', 'campoValor': 'Juros prefixados de 13,50% ao ano, base 252 dias úteis', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Informações sobre amortização', 'campoTipo': 'TEXTO', 'campoValor': 'Amortização em 5 parcelas anuais, sempre em 15 de julho, a partir de 15 de julho de 2030 até o vencimento.', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Tem benefício fiscal?', 'campoTipo': 'Sim ou não', 'campoValor': 'Sim', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Benefício fiscal da Lei 12.431/11 - art. 1º?', 'campoTipo': 'Sim fixo', 'campoValor': '', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Tipo de benefício fiscal', 'campoTipo': 'Lei 12.431/11 - art. 2º ou Lei 14.801/24', 'campoValor': 'Lei 12.431/11 - art. 2º', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Portaria autorizativa do projeto incentivado', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Número do protocolo do projeto de investimento no ministério setorial', 'campoTipo': 'TEXTO', 'campoValor': '002852.0025101/2026', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Setor e subsetor do projeto de investimento', 'campoTipo': 'Setor e Subsetor', 'campoValor': 'III - Energia: Produção de Biocombustíveis e Biogás (exceto a fase agrícola)', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Objeto do projeto de investimento', 'campoTipo': 'Objeto do Projeto de Investimento', 'campoValor': 'Autorização', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Coordenadas Geográficas do Projeto [longitude] Máscara -xx.xxxxxx ou +xx.xxxxxx', 'campoTipo': 'TEXTO', 'campoValor': 'Delta\nLongitude: -47.769545\nVolta Grande\nLongitude: -48.270395', 'campoMascara': 'LIVRE_CURTO', 'visivel': True}, {'campoNome': 'Coordenadas Geográficas do Projeto [latitude] Máscara -xx.xxxxxx ou +xx.xxxxxx', 'campoTipo': 'TEXTO', 'campoValor': 'Delta\nLatitude: -19.974478\nVolta Grande\nLatitude: -19.979748', 'campoMascara': 'LIVRE_CURTO', 'visivel': True}, {'campoNome': 'Componente da oferta está associada a mais de um projeto de investimento?', 'campoTipo': 'Sim ou não', 'campoValor': 'Não', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Informações acerca dos outros projetos de investimento associados à oferta', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_LONGO', 'visivel': True}, {'campoNome': 'Possibilidade de resgate antecipado', 'campoTipo': 'Sim ou não', 'campoValor': 'Não', 'campoMascara': 'DEFAULT', 'visivel': True}]}, 'loteFinal': {'valorMobiliario': 'Debêntures', 'loteBase': {'quantidadeAtivos': '220.000,0000', 'valorNominal': '1.000,0000', 'custoUnitario': '0,0000', 'valorTotal': '220.000.000,0000'}, 'valorTotalLote': '220.000.000,0000', 'taxaRemuneracao': 'Juros prefixados de 13,50% ao ano', 'camposCadastrados': [{'campoNome': 'Data de emissão', 'campoTipo': 'DATA', 'campoValor': '15/05/2026', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Data de vencimento', 'campoTipo': 'DATA', 'campoValor': '15/09/2034', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Espécie', 'campoTipo': 'Espécie de Debênture', 'campoValor': 'Quirografária', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Avaliação de risco', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_CURTO', 'visivel': True}, {'campoNome': 'Informações sobre remuneração máxima', 'campoTipo': 'TEXTO', 'campoValor': 'Juros prefixados de 13,50% ao ano, base 252 dias úteis', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Informações sobre remuneração final (pós bookbuilding)', 'campoTipo': 'TEXTO', 'campoValor': 'Juros prefixados de 13,50% ao ano, base 252 dias úteis', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Informações sobre amortização', 'campoTipo': 'TEXTO', 'campoValor': 'Amortização em 5 parcelas anuais, sempre em 15 de julho, a partir de 15 de julho de 2030 até o vencimento.', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Tem benefício fiscal?', 'campoTipo': 'Sim ou não', 'campoValor': 'Sim', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Benefício fiscal da Lei 12.431/11 - art. 1º?', 'campoTipo': 'Sim fixo', 'campoValor': '', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Tipo de benefício fiscal', 'campoTipo': 'Lei 12.431/11 - art. 2º ou Lei 14.801/24', 'campoValor': 'Lei 12.431/11 - art. 2º', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Portaria autorizativa do projeto incentivado', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Número do protocolo do projeto de investimento no ministério setorial', 'campoTipo': 'TEXTO', 'campoValor': '002852.0025101/2026', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Setor e subsetor do projeto de investimento', 'campoTipo': 'Setor e Subsetor', 'campoValor': 'III - Energia: Produção de Biocombustíveis e Biogás (exceto a fase agrícola)', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Objeto do projeto de investimento', 'campoTipo': 'Objeto do Projeto de Investimento', 'campoValor': 'Autorização', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Coordenadas Geográficas do Projeto [longitude] Máscara -xx.xxxxxx ou +xx.xxxxxx', 'campoTipo': 'TEXTO', 'campoValor': 'Delta\nLongitude: -47.769545\nVolta Grande\nLongitude: -48.270395', 'campoMascara': 'LIVRE_CURTO', 'visivel': True}, {'campoNome': 'Coordenadas Geográficas do Projeto [latitude] Máscara -xx.xxxxxx ou +xx.xxxxxx', 'campoTipo': 'TEXTO', 'campoValor': 'Delta\nLatitude: -19.974478\nVolta Grande\nLatitude: -19.979748', 'campoMascara': 'LIVRE_CURTO', 'visivel': True}, {'campoNome': 'Componente da oferta está associada a mais de um projeto de investimento?', 'campoTipo': 'Sim ou não', 'campoValor': 'Não', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Informações acerca dos outros projetos de investimento associados à oferta', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_LONGO', 'visivel': True}, {'campoNome': 'Possibilidade de resgate antecipado', 'campoTipo': 'Sim ou não', 'campoValor': 'Não', 'campoMascara': 'DEFAULT', 'visivel': True}]}, 'bookPreenchido': True, 'numeroRegistro': 'CVM/SRE/AUT/DEB/PRI/2026/261'}]}], 'dadosColocacao': {'nuIPessoasNaturais': 0, 'nuIClubesInvestimento': 0, 'nuIFundosInvestimento': 0, 'nuIEntidadesPrevidenciaPrivada': 0, 'nuICompanhiasSeguradoras': 0, 'nuIInvestidoresEstrangeiros': 0, 'nuIInstituicaoIntermediariasConsorcioDistribuicao': 0, 'nuIInstituicaoFinanceirasParticipantesConsorcio': 0, 'nuIDemaisInstituicoesFinanceiras': 0, 'nuIDemaisPjParticipantesConsorcio': 0, 'nuIDemaisPj': 0, 'nuISociosAdministradoresEmpregadosPropostosParticipantesConsorcio': 0, 'qVMPessoasNaturais': '0,0000', 'qVMClubesInvestimento': '0,0000', 'qVMFundosInvestimento': '0,0000', 'qVMEntidadesPrevidenciaPrivada': '0,0000', 'qVMCompanhiasSeguradoras': '0,0000', 'qVMInvestidoresEstrangeiros': '0,0000', 'qVMInstituicaoIntermediariasConsorcioDistribuicao': '0,0000', 'qVMInstituicaoFinanceirasParticipantesConsorcio': '0,0000', 'qVMDemaisInstituicoesFinanceiras': '0,0000', 'qVMDemaisPjParticipantesConsorcio': '0,0000', 'qVMDemaisPj': '0,0000', 'qVMSociosAdministradoresEmpregadosPropostosParticipantesConsorcio': '0,0000', 'oid': 42947}, 'registroValorMobiliario': False}","[{'idParticipante': '182729', 'razaoSocial': 'ITAU BBA ASSESSORIA FINANCEIRA S.A', 'cnpjInstituicao': '04.845.753/0001-59', 'tipo': 'COORDENADOR'}, {'idParticipante': '58244', 'razaoSocial': 'DELTA SUCROENERGIA S.A', 'cnpjInstituicao': '13.537.735/0001-09', 'tipo': 'OFERTANTE'}, {'idParticipante': '58245', 'razaoSocial': 'ITAU BBA ASSESSORIA FINANCEIRA S.A', 'cnpjInstituicao': '04.845.753/0001-59', 'tipo': 'REQUERENTE'}, {'idParticipante': '58246', 'razaoSocial': 'DELTA SUCROENERGIA S.A', 'cnpjInstituicao': '13.537.735/0001-09', 'tipo': 'EMISSOR'}]","[{'codigo': 26376, 'campoNome': 'Emissão nº', 'valor': '4'}, {'codigo': 26376, 'campoNome': 'Tipo societário', 'valor': 'SA capital fechado'}, {'codigo': 26376, 'campoNome': 'Data da deliberação que aprovou a oferta', 'valor': '19/05/2026'}, {'codigo': 26376, 'campoNome': 'Mercado de negociação', 'valor': 'B3 S.A. – Brasil, Bolsa, Balcão'}, {'codigo': 26376, 'campoNome': 'Agente fiduciário', 'valor': 'OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.'}, {'codigo': 26376, 'campoNome': 'Escriturador', 'valor': 'OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.'}, {'codigo': 26376, 'campoNome': 'Destinação dos recursos', 'valor': 'totalidade dos Recursos Líquidos captados pela Emissora por meio da Emissão das Debêntures será destinada, nos termos do artigo 2º, parágrafo 1º, da Lei 12.431 e do Decreto 11.964, ao projeto de investimento em materiais e serviços para manutenção industrial da safra 26/27 à safra 34/35, destinado à produção de etanol das unidades localizadas em Delta/MG (Unidade Delta) e Conceição das Alagoas/MG (Unidade Volta Grande) da titular do projeto, tendo sido o projeto enquadrado como prioritário conforme Protocolo de Enquadramento MME.'}, {'codigo': 26376, 'campoNome': 'Avaliador de risco', 'valor': ''}, {'codigo': 26376, 'campoNome': 'Título padronizado', 'valor': 'Não'}, {'codigo': 26376, 'campoNome': 'Reabertura de série', 'valor': 'Não'}, {'codigo': 26376, 'campoNome': 'Endereço do emissor na rede mundial de computadores', 'valor': ''}, {'codigo': 26376, 'campoNome': 'Regime de distribuição', 'valor': 'Melhores Esforços'}, {'codigo': 26376, 'campoNome': 'Título classificado como “verde”, “social”, “sustentável” ou correlato', 'valor': 'Não'}]",,,
26412,"{'idRequerimento': '26412', 'totalRegistros': 1584, 'numeroProtocolo': '1599/2026', 'numeroProcesso': 'SRE/1599/2026', 'numeroRegistro': 'CVM/SRE/AUT/DEB/PRI/2026/260', 'nomeValorMobiliario': 'Debêntures', 'tipoDeOferta': 'PRIMARIA', 'statusDaOferta': 'Registro Concedido', 'nomeEmissor': 'PRINER SERVIÇOS INDUSTRIAIS S.A.', 'cnpjEmissor': '18.593.815/0001-97', 'nomeCoordenadorLider': 'BANCO VOTORANTIM S.A.', 'cnpjCoordenadorLider': '59.588.111/0001-03', 'valorTotalEmReais': '50.000.000,0000', 'data': '26/05/2026', 'nomeTipoRequerimento': 'OPD Aut Profissional - com bookbuilding', 'vasoComunicante': False, 'possuiBook': True, 'registroAutomatico': True, 'razaoSocialFundoAssociado': nan}","{'informacoesGerais': {'ofertaMercado': True, 'numeroProcesso': 'SRE/1599/2026', 'numeroRegistro': 'CVM/SRE/AUT/DEB/PRI/2026/260', 'nomeValorMobiliario': 'Debêntures', 'valorTotalInicial': '50.000.000,0000', 'valorTotalFinal': '50.000.000,0000', 'valorTotalLoteBaseInicial': '50.000.000,0000', 'valorTotalLoteBaseFinal': '50.000.000,0000', 'data': '26/05/2026', 'nomeTipoRequerimento': 'OPD Aut Profissional - com bookbuilding', 'status': 'Registro Concedido', 'automaticaSemBook': False, 'ofertaAutomatica': True, 'idDadosColocacao': 42946}, 'tipoOfertaRequerimento': 'PRIMARIA', 'vasosComunicantes': False, 'bookPreenchido': True, 'grupos': [{'series': [{'loteInicial': {'valorMobiliario': 'Debêntures', 'loteBase': {'quantidadeAtivos': '50.000,0000', 'valorNominal': '1.000,0000', 'custoUnitario': '0,0000', 'valorTotal': '50.000.000,0000'}, 'valorTotalLote': '50.000.000,0000', 'camposCadastrados': [{'campoNome': 'Data de emissão', 'campoTipo': 'DATA', 'campoValor': '21/05/2026', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Data de vencimento', 'campoTipo': 'DATA', 'campoValor': '21/05/2031', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Espécie', 'campoTipo': 'Espécie de Debênture', 'campoValor': 'Garantia Real', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Avaliação de risco', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_CURTO', 'visivel': True}, {'campoNome': 'Informações sobre remuneração máxima', 'campoTipo': 'TEXTO', 'campoValor': 'CDI + 1,50% a.a.', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Informações sobre remuneração final (pós bookbuilding)', 'campoTipo': 'TEXTO', 'campoValor': 'CDI + 1,50% a.a.', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Informações sobre amortização', 'campoTipo': 'TEXTO', 'campoValor': 'Trimestral, a partir do 24ª mês', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Tem benefício fiscal?', 'campoTipo': 'Sim ou não', 'campoValor': 'Não', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Benefício fiscal da Lei 12.431/11 - art. 1º?', 'campoTipo': 'Sim fixo', 'campoValor': '', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Tipo de benefício fiscal', 'campoTipo': 'Lei 12.431/11 - art. 2º ou Lei 14.801/24', 'campoValor': '', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Portaria autorizativa do projeto incentivado', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Número do protocolo do projeto de investimento no ministério setorial', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Setor e subsetor do projeto de investimento', 'campoTipo': 'Setor e Subsetor', 'campoValor': '', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Objeto do projeto de investimento', 'campoTipo': 'Objeto do Projeto de Investimento', 'campoValor': '', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Coordenadas Geográficas do Projeto [longitude] Máscara -xx.xxxxxx ou +xx.xxxxxx', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_CURTO', 'visivel': True}, {'campoNome': 'Coordenadas Geográficas do Projeto [latitude] Máscara -xx.xxxxxx ou +xx.xxxxxx', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_CURTO', 'visivel': True}, {'campoNome': 'Componente da oferta está associada a mais de um projeto de investimento?', 'campoTipo': 'Sim ou não', 'campoValor': '', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Informações acerca dos outros projetos de investimento associados à oferta', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_LONGO', 'visivel': True}, {'campoNome': 'Possibilidade de resgate antecipado', 'campoTipo': 'Sim ou não', 'campoValor': 'Sim', 'campoMascara': 'DEFAULT', 'visivel': True}]}, 'loteFinal': {'valorMobiliario': 'Debêntures', 'loteBase': {'quantidadeAtivos': '50.000,0000', 'valorNominal': '1.000,0000', 'custoUnitario': '0,0000', 'valorTotal': '50.000.000,0000'}, 'valorTotalLote': '50.000.000,0000', 'taxaRemuneracao': 'CDI + 1,50% a.a.', 'camposCadastrados': [{'campoNome': 'Data de emissão', 'campoTipo': 'DATA', 'campoValor': '21/05/2026', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Data de vencimento', 'campoTipo': 'DATA', 'campoValor': '21/05/2031', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Espécie', 'campoTipo': 'Espécie de Debênture', 'campoValor': 'Garantia Real', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Avaliação de risco', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_CURTO', 'visivel': True}, {'campoNome': 'Informações sobre remuneração máxima', 'campoTipo': 'TEXTO', 'campoValor': 'CDI + 1,50% a.a.', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Informações sobre remuneração final (pós bookbuilding)', 'campoTipo': 'TEXTO', 'campoValor': 'CDI + 1,50% a.a.', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Informações sobre amortização', 'campoTipo': 'TEXTO', 'campoValor': 'Trimestral, a partir do 24ª mês', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Tem benefício fiscal?', 'campoTipo': 'Sim ou não', 'campoValor': 'Não', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Benefício fiscal da Lei 12.431/11 - art. 1º?', 'campoTipo': 'Sim fixo', 'campoValor': '', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Tipo de benefício fiscal', 'campoTipo': 'Lei 12.431/11 - art. 2º ou Lei 14.801/24', 'campoValor': '', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Portaria autorizativa do projeto incentivado', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Número do protocolo do projeto de investimento no ministério setorial', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_MEDIO', 'visivel': True}, {'campoNome': 'Setor e subsetor do projeto de investimento', 'campoTipo': 'Setor e Subsetor', 'campoValor': '', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Objeto do projeto de investimento', 'campoTipo': 'Objeto do Projeto de Investimento', 'campoValor': '', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Coordenadas Geográficas do Projeto [longitude] Máscara -xx.xxxxxx ou +xx.xxxxxx', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_CURTO', 'visivel': True}, {'campoNome': 'Coordenadas Geográficas do Projeto [latitude] Máscara -xx.xxxxxx ou +xx.xxxxxx', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_CURTO', 'visivel': True}, {'campoNome': 'Componente da oferta está associada a mais de um projeto de investimento?', 'campoTipo': 'Sim ou não', 'campoValor': '', 'campoMascara': 'DEFAULT', 'visivel': True}, {'campoNome': 'Informações acerca dos outros projetos de investimento associados à oferta', 'campoTipo': 'TEXTO', 'campoValor': '', 'campoMascara': 'LIVRE_LONGO', 'visivel': True}, {'campoNome': 'Possibilidade de resgate antecipado', 'campoTipo': 'Sim ou não', 'campoValor': 'Sim', 'campoMascara': 'DEFAULT', 'visivel': True}]}, 'bookPreenchido': True, 'numeroRegistro': 'CVM/SRE/AUT/DEB/PRI/2026/260'}]}], 'dadosColocacao': {'nuIPessoasNaturais': 0, 'nuIClubesInvestimento': 0, 'nuIFundosInvestimento': 0, 'nuIEntidadesPrevidenciaPrivada': 0, 'nuICompanhiasSeguradoras': 0, 'nuIInvestidoresEstrangeiros': 0, 'nuIInstituicaoIntermediariasConsorcioDistribuicao': 0, 'nuIInstituicaoFinanceirasParticipantesConsorcio': 0, 'nuIDemaisInstituicoesFinanceiras': 0, 'nuIDemaisPjParticipantesConsorcio': 0, 'nuIDemaisPj': 0, 'nuISociosAdministradoresEmpregadosPropostosParticipantesConsorcio': 0, 'qVMPessoasNaturais': '0,0000', 'qVMClubesInvestimento': '0,0000', 'qVMFundosInvestimento': '0,0000', 'qVMEntidadesPrevidenciaPrivada': '0,0000', 'qVMCompanhiasSeguradoras': '0,0000', 'qVMInvestidoresEstrangeiros': '0,0000', 'qVMInstituicaoIntermediariasConsorcioDistribuicao': '0,0000', 'qVMInstituicaoFinanceirasParticipantesConsorcio': '0,0000', 'qVMDemaisInstituicoesFinanceiras': '0,0000', 'qVMDemaisPjParticipantesConsorcio': '0,0000', 'qVMDemaisPj': '0,0000', 'qVMSociosAdministradoresEmpregadosPropostosParticipantesConsorcio': '0,0000', 'oid': 42946}, 'registroValorMobiliario': False}","[{'idParticipante': '183147', 'razaoSocial': 'BANCO VOTORANTIM S.A.', 'cnpjInstituicao': '59.588.111/0001-03', 'tipo': 'COORDENADOR'}, {'idParticipante': '58352', 'razaoSocial': 'PRINER SERVIÇOS INDUSTRIAIS S.A.', 'cnpjInstituicao': '18.593.815/0001-97', 'tipo': 'OFERTANTE'}, {'idParticipante': '58353', 'razaoSocial': 'BANCO VOTORANTIM S.A.', 'cnpjInstituicao': '59.588.111/0001-03', 'tipo': 'REQUERENTE'}, {'idParticipante': '58354', 'razaoSocial': 'PRINER SERVIÇOS INDUSTRIAIS S.A.', 'cnpjInstituicao': '18.593.815/0001-97', 'tipo': 'EMISSOR'}]","[{'codigo': 26412, 'campoNome': 'Emissão nº', 'valor': '4'}, {'codigo': 26412, 'campoNome': 'Data da deliberação que aprovou a oferta', 'valor': '19/05/2026'}, {'codigo': 26412, 'campoNome': 'Mercado de negociação', 'valor': 'Negociação no mercado secundário por meio do CETIP21 – Títulos e Valores Mobiliários (“CETIP21”)'}, {'codigo': 26412, 'campoNome': 'Agente fiduciário', 'valor': 'PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS'}, {'codigo': 26412, 'campoNome': 'Escriturador', 'valor': 'ITAÚ CORRETORA DE VALORES S.A.'}, {'codigo': 26412, 'campoNome': 'Destinação dos recursos', 'valor': 'Os Recursos Líquidos obtidos por meio da presente Emissão serão destinados ao reforço de caixa e de capital de giro da Emissora.'}, {'codigo': 26412, 'campoNome': 'Avaliador de risco', 'valor': ''}, {'codigo': 26412, 'campoNome': 'Título padronizado', 'valor': 'Sim'}, {'codigo': 26412, 'campoNome': 'Reabertura de série', 'valor': 'Não'}, {'codigo': 26412, 'campoNome': 'Endereço do emissor na rede mundial de computadores', 'valor': 'https://priner.com.br/'}, {'codigo': 26412, 'campoNome': 'Regime de distribuição', 'valor': 'Garantia Firme de Colocação'}, {'codigo': 26412, 'campoNome': 'Título classificado como “verde”, “social”, “sustentável” ou correlato', 'valor': 'Não'}]",,,
